[2025-09-12T11:48:47.997Z] [response] https://www.adm.gov.it/portale/o/product-navigation-control-menu-theme-contributor/product_navigation_control_menu.js {"status":200,"contentType":"text/javascript","saved":"net\\0047_200_www.adm.gov.it_portale_o_product-navigation-control-menu-theme-contributor_product_navigation_control_menu.js.txt"}
[2025-09-12T11:48:47.998Z] [response] https://www.adm.gov.it/portale/o/js_bundle_config?t=1757630790719 {"status":200,"contentType":"text/javascript;charset=UTF-8","saved":"net\\0048_200_www.adm.gov.it_portale_o_js_bundle_config_t_1757630790719.txt"}
[2025-09-12T11:48:48.019Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/liferay-custom-owl.js {"status":200,"contentType":"text/javascript","saved":"net\\0049_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_liferay-custom-owl.js.txt"}
[2025-09-12T11:48:48.020Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/owl-carousel-aria.js {"status":200,"contentType":"text/javascript","saved":"net\\0050_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_owl-carousel-aria.js.txt"}
[2025-09-12T11:48:48.022Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/owl.carousel.min.js {"status":200,"contentType":"text/javascript","saved":"net\\0051_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_owl.carousel.min.js.txt"}
[2025-09-12T11:48:48.098Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/bootstrap-select.js {"status":200,"contentType":"text/javascript","saved":"net\\0053_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_bootstrap-select.js.txt"}
[2025-09-12T11:48:48.099Z] [response] https://www.adm.gov.it/portale/o/frontend-css-web/portal/aui_deprecated.css?t=1598461760344 {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0052_200_www.adm.gov.it_portale_o_frontend-css-web_portal_aui_deprecated.css_t_1598461760344.txt"}
[2025-09-12T11:48:48.217Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/images/icon/Search.svg {"status":200,"contentType":"image/svg+xml","saved":null}
[2025-09-12T11:48:48.269Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/main.js?browserId=other&minifierType=js&languageId=en_US&b=7210&t=1757630858000 {"status":200,"contentType":"text/javascript","saved":"net\\0055_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_main.js_browserId_other_minifierType_js_languageId_en_US_b_7210_t_1757630858000.txt"}
[2025-09-12T11:48:48.305Z] [response] https://www.adm.gov.it/portale/o/js_resolve_modules?modules=frontend-js-spa-web%403.0.35%2Fliferay%2Finit.es {"status":200,"contentType":"application/json; charset=UTF-8","saved":"net\\0056_200_www.adm.gov.it_portale_o_js_resolve_modules_modules_frontend-js-spa-web_403.0.35_2Fliferay_2Finit.es.json"}
[2025-09-12T11:48:48.355Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/bootstrap-datepicker.it.min.js {"status":200,"contentType":"text/javascript","saved":"net\\0057_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_bootstrap-datepicker.it.min.js.txt"}
[2025-09-12T11:48:48.357Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/bootstrap-datepicker.min.js {"status":200,"contentType":"text/javascript","saved":"net\\0058_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_bootstrap-datepicker.min.js.txt"}
[2025-09-12T11:48:48.371Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/js/scriptInit.js {"status":200,"contentType":"text/javascript","saved":"net\\0059_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_js_scriptInit.js.txt"}
[2025-09-12T11:48:48.374Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/fonts/titillium-web-v4-latin-600.woff2 {"status":200,"contentType":"application/font-woff2","saved":null}
[2025-09-12T11:48:48.377Z] [response] https://www.adm.gov.it/portale/combo/?browserId=other&minifierType=&languageId=en_US&b=7210&t=1757630692899&/portale/o/frontend-js-web/aui/widget-base/assets/skins/sam/widget-base.css {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0060_200_www.adm.gov.it_portale_combo_browserId_other_minifierType_languageId_en_US_b_7210_t_1757630692899_portale_o_frontend-js-web_aui_widget-base_.txt"}
[2025-09-12T11:48:48.407Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/fonts/titillium-web-v4-latin-700.woff2 {"status":200,"contentType":"application/font-woff2","saved":null}
[2025-09-12T11:48:48.436Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/img/ico-giochi.svg {"status":200,"contentType":"image/svg+xml","saved":null}
[2025-09-12T11:48:48.438Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/webfonts/fa-solid-900.woff2 {"status":200,"contentType":"application/font-woff2","saved":null}
[2025-09-12T11:48:48.439Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/fonts/titillium-web-v4-latin-regular.woff2 {"status":200,"contentType":"application/font-woff2","saved":null}
[2025-09-12T11:48:48.469Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/webfonts/fa-brands-400.woff2 {"status":200,"contentType":"application/font-woff2","saved":null}
